count, author, comment, isLiked?
1967,Aarjav Dua,@Dneail I think. If it's not you then don't tell no one. duh.,False
1968,Joel Kodji,Bubbles are kinda useful tbh,False
1969,notstarboard,@Joel Kodji I'm glad someone's getting something out of them lol.,False
1970,Daily Gamer,It is,False
1971,[RV] Weirdo,#teampixel,False
1972,Jaytoofunny,iPhone user laugh at us no look Android is just like iPhone,False
1973,Su Ran Jay,43 people who disliked this video are half eaten apple fan boys,False
1974,I LightenStar I,Android is more boring now but at least they still continue to make cool videos about it,False
1975,Tom Chapman,This looks great! But... Samsung (and other manufacturers including all the Chinese ones) will absolutely ruin everything. Bubbles will be an awful laggy mess  the power menu will be samsung pay and smart things  the notification area will be ugly.... ugh!!,False
1976,Sanaan Sanaan,MISSING CALL RECORDING OPTION EVEN A NEW SMARTPHONE BRANDS ARE GIVING US BUILT IN CALL RECORDING OPTION IN ANDROID 10 ALSO... BUT NOW I THINK ITS FAR LATER FROM ANDROID PHONES NOW FOREVER,False
1977,NiksLogy,🤩🥳,False
1978,Disco Jockey,More like MIUI,False
1979,Agata Flores,Very nice 😍💋 💝💖♥️❤️,False
1980,Icytheminer77,Hi google,False
1981,Sarcastic Cubing,Should have added the location feature in iPhone that does not show precise location but a bigger area,False
1982,D Wills,Nice but meh.,False
1983,Faraz Alam khan,Means No change,False
1984,A4 TECH,Android gamers never die😎😎,False
1985,Shankar Prabhu,Nonu😋😋😋😋🤣🤣🤣,False
1986,Shreyas Udavant,iOS iki,False
1987,Kɪʀᴏʀ0,Dude It's almost the end of 2020 and Android 10 seems like the worst update you could get since Everyone can't buy a new phone during the pandemic,False
1988,Selvaraaju M,But only 10% of current android devices will support.. only 20% of new android devices which support all these features,False
1989,100K Subscribers With 1 FUNNY Video Challenge,It's weird how most of us living on Earth will never meet or even acknowledge each other's existence. For example  if you're reading my comment; this is probably the first and last time you'll ever see me. !!.,False
1990,Dylan Gunpath,Cries in Galaxy Note 9,False
1991,Magnum Revolver,🤔,False
1992,Magnum Revolver,🍎vs🍌,False
1993,Magnum Revolver,🤔,False
1994,Μαλακας Κουραδακιας,Another sheep who thinks apple is on the top and never copies  sure kid...,False
1995,Jesus F.C.,OneUI,False
1996,Armani Tube,Very nice 👍,False
1997,Be an,Shame IOS  12,False
1998,Jan Cruz,Pixel isn't supported in a lot of areas. There are smartphones that will get the Android 11 update but they either have skins/UIs or they will stop updating it after Android 11.The best option (if pixel isn't available in your area) is to buy a smartphone that is in the AndroidOne project or buy a new smartphone.,False
1999,B,Bubbles NOT working,False
2000,Michael Interbartolo,Does not recognize if launcher is set to another default launcher in system menu.,False
2001,Jesus Gameplays Y Tutoriales,The bad thing if you have a smartphone Whit a personalized software   like miui or one u I  you will not see the changes,False
2002,Fast Charger,android forever,False
2003,NotZein YTP,Cat,False
2004,Viktor Boltik,Pretty interesting to see these awesome cool features  since I'M ON F-ING ANDROID 5.1!!!!!,False
2005,Curios. Cat,You should really name it Android 10.5 instead  there are simply not enough big chances to designate it to be a whole new version of android. I expect to see at least some changes in the overall design  just like android 9.,False
2006,Arcade Area,Not related but i think they need to make their play store more reserved from now on. Too many crappy apps with high ratings is mind boggling in 2020.,False
2007,Assassin Master16,The dislikes are from jealous IOS users who can't have any of these great features. However they have invested too much into crapple that they can't leave the eco system,False
2008,Arjun VK,Don't talk about privacy. They are not doing it,False
2009,Carlos Escobedo,Can’t wait for Apple to copy these features and make them better on iOS in a few years,False
2010,Scott Griffin,Google is doing a fantastic job  awesome 😊,False
2011,AYUSHMAN PANDEY Ji,😀😎👍💖,False
2012,Victor Oscco Lima,9,False
2013,Ronnie,Here comes the toxic fanboys,False
2014,karan gavit,Still not available in india,False
2015,xVenom,Custom rom  what else,False
2016,Magnum Revolver,🤔🤔🤔,False
2017,Magnum Revolver,Maybe,False
2018,Magnum Revolver,🤔,False
2019,Magnum Revolver,🍎vs🍌,False
2020,LIL HAPPY,gay,False
2021,Albin,They be copying iOS like 🤣🤣🤣🤣 why aren’t people slamming them for this,False
2022,Macam2macam,the problem is not all phone manufacturer will update to the latest version.,False
2023,Bhuvanesh Krishna,Dislikes from Apple bois,False
2024,MusicHub Unreleased,Samsung one UI is the best,False
2025,Dinesh Gaud,Android is going to change the world,False
2026,RileyPlane47,The dislikes are iPhone users,False
2027,Android One IU 3.0,Nice 👌👍,False
2028,Oopsitsdeleted,well time to wait for One UI 3 ;-;,False
2029,ItzSebas,It is funny to see that most of this features already were available on One UI. Gotta see what One UI 3.0 will look like :D,False
2030,Dave Plays,Me : Waiting for android 10 to come out on my phoneAndroid : Releases android 11,False
2031,Krisi Lyubenov,Never gonna be better than iOS...,False
2032,Udhaya Kumar,New features nothing ui improve only google and apple worst companies,False
2033,Macintosh Fan,0:36 The one feature that the iPhone already had for a while.,False
2034,Azhar Khan,I have indian version of Google pixel 2xl but i didn't get Android 11 Update.. please guys help me 🙏 what to do,False
2035,NoName,I really like Android  Apple never can copy the best Mobile OS. Widgets doesn't look nice. Their Control Center is a mess  so many people don't even know it  Notification Center is awful  it is just the Lockscreen  that's so cheap!,False
2036,fardeen tech,iOS is king,False
2037,Ra_The_RECKER,I looked at the comments and hoped to find Apple fanboys/fangirls arguing with everyone else  turned out that everyone is nice. By the way  good job Google  Android is looking more clean than iOS now  which is insane  and the consistent UI is really nice.,False
2038,prince ki vines,I have a Android 8 💀👿😠😑🤐,False
2039,Juan Reginata,Android 11 is very nice and clean,False
2040,Magnum Revolver,🤔,False
2041,Ronnie,@Magnum Revolver Mostly the OnePlus guys,False
2042,Magnum Revolver,@Ronnie sure,False
2043,Magnum Revolver,🤔,False
2044,Magnum Revolver,🤔,False
2045,Magnum Revolver,🤔,False
2046,Abdul Soleh,Waait  what? It's already official?,False
2047,Yogie Vanputra,screen record?already on miui 8,False
2048,Oz,Lucky the video is not as rubbish as the last one lol,False
2049,k,My android don't get new android updates   it's stuck on pie   why goggle why are u doing this to me   why forcing me to buy a new phone when i dont have money   you and your greedyness,False
2050,Mayukh Bejoy,Waiting for my ANdroid one device to get the update,False
2051,Sajib Rahman,this android version should have come with android 10's subversion. Not so much huge change n this version. I don't know why google is doing this I mean releasing another android new version with a little change very soon after launching a previous version.It there is no huge change  then no need to say it's a major update. make it more smoother  more softy user interface like ios....,False
2052,GhostJim,I'm still here in 2020 using my Samsung galaxy S5 with android 5,False
2053,Anish Prasad,Android 11 is definitely a huge upgrade for multitasking operations since Marshmallow  but the custom skins like MIUI  colour OS  they don't provide vanilla Android experience and my concern is that some of these features maybe skipped out for Midrange category phones to avoid lagging.,False
2054,Mohamed mahdi,Man I'm so excited Btw when my A70 gets andriod11Edit : the guy who disliked it and everybody who's gonna do the same are those who still runs at andriod 9 and lower😂,False
2055,Sir Henry,This is great. But my Pixel XL from 2016 will probably never get it  even with a custom ROM. R.I.P. Pixel XL 2016 - 2020...,False
2056,Hriday Menon,I hate android I love apple,False
2057,Saugat Bastola,This video is not satisfiying as apple,False
2058,Brett Jackson,This is great and all but Google really needs to solve the crappy social media upload quality. The meme of Android phones looking like crap on social media is true. Even the mainstream consumer knows it. Fix that and you'll win over a lot more people.,False
2059,GLADIATOR 007,R,False
2060,Nabhoneel Aran Islam,Android 4 is still better,False
2061,Bhushan Bante,android is very stable OS... Now android should think For big screen multitasking OS.... Desktop browser . In shot laptop represent for some people..... Like iPadOS.....,False
2062,Chris Scott,Massively underwhelming update,False
2063,Ba_mj8,When do developers support Android 11?  When will the quality of the applications be improved!  Why is there a negligence from the developers unlike IOS The developers are very keen so that IOS 14 will be supported immediately. Is the problem from Google or from the developers!,False
2064,Bálint,ios better,False
2065,Nekopoi Forever,Android are better than iphone,False
2066,xVenom,There are some of them tho,False
2067,Magnum Revolver,🤔,False
2068,Austrin Ivander Fanly,nope,False
2069,Μαλακας Κουραδακιας,skfardeen 23 and you are a sheep,False
2070,Rousterky,True,False
2071,aRUnKA,Username checks out,False
2072,Magnum Revolver,🤔,False
